Date,Argentina,Australia,Austria,Belgium,Brazil,Canada,China,Denmark,Finland,France,Germany,Greece,Hong Kong,India,Indonesia,Ireland,Israel,Italy,Japan,Korea,Mexico,Netherlands,New Zealand,Norway,Philippines,Portugal,Singapore,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,United Kingdom,USA
2001-01-31,0.2923,0.04039,0.02956,-0.02612,0.11688,0.04829,0.145,0.11732,-0.17032,0.00195,0.03731,-0.0418,0.02907,0.08789,0.10303,0.0155,-0.00522,0.01746,-0.01195,0.2746,0.15081,-0.00676,0.09604,0.01768,0.18692,0.06286,0.00064,0.0907,0.07776,-0.02118,0.29229,0.30877,0.15358,-0.01679,0.03563
2001-02-28,-0.18978,-0.04804,0.06497,0.00118,-0.10334,-0.16008,-0.09123,-0.09044,-0.31771,-0.11205,-0.0825,-0.05077,-0.02285,-0.03639,-0.0116,-0.01253,-0.14489,-0.10044,-0.04507,-0.07407,-0.0715,-0.06497,-0.06016,-0.01644,-0.05144,-0.06118,-0.02336,-0.05665,-0.16274,-0.06604,-0.07248,-0.03783,-0.41244,-0.06928,-0.09055
2001-03-30,0.01757,-0.10965,-0.04927,-0.09008,-0.12162,-0.09301,-0.16263,-0.10058,0.01127,-0.06962,-0.10506,-0.05656,-0.10921,-0.17741,-0.18664,-0.07824,-0.1889,-0.06298,-0.0328,-0.14682,-0.03579,-0.09109,-0.00046,-0.07909,-0.12396,-0.09108,-0.16874,-0.05573,-0.22475,-0.10066,-0.0154,-0.17326,-0.18134,-0.04968,-0.06464
2001-04-30,-0.02715,0.1173,0.02337,-0.01315,0.03898,0.07086,0.1003,0.01873,0.3237,0.08989,0.06502,0.08468,-0.00555,-0.02275,-0.16265,0.04032,0.13496,0.0499,0.06775,0.13993,0.09336,0.06749,0.09837,0.06874,-0.0376,-0.00241,0.00944,0.04699,0.13762,0.0203,-0.0706,0.01503,0.44618,0.06132,0.07695
2001-05-31,0.01042,0.00516,-0.07804,-0.06063,-0.05384,0.0173,0.01928,-0.00185,-0.1133,-0.07058,-0.06934,-0.11832,-0.01857,0.03659,0.22942,0.03202,-0.04859,-0.0915,-0.00243,0.07573,0.07872,-0.04664,-0.09804,-0.0198,0.01795,-0.10517,-0.04874,-0.06757,-0.05556,-0.01371,-0.06966,0.00834,-0.13167,-0.0352,0.0045
2001-06-29,-0.06581,0.02826,-0.02384,0.02413,-0.01883,-0.03999,0.03241,-0.01731,-0.19101,-0.04122,-0.00788,-0.12633,-0.05414,-0.05511,0.04809,0.02842,-0.01096,-0.04997,-0.05969,-0.05644,0.01371,-0.02367,0.01581,-0.03486,-0.009,-0.06959,0.01524,-0.07163,-0.0556,-0.04038,-0.03552,0.02265,-0.0589,-0.03536,-0.02353
2001-07-31,-0.21093,-0.0516,0.07244,0.06578,-0.07617,-0.00515,-0.13546,0.03432,-0.0226,0.00449,0.00373,0.00142,-0.00244,-0.03769,0.20573,-0.02268,-0.00213,0.02139,-0.07453,-0.07221,-0.03374,-0.00863,0.03474,-0.00962,-0.04432,0.03699,-0.01378,-0.0107,0.0088,-0.00964,-0.10984,-0.10283,-0.1533,0.00056,-0.01032
2001-08-31,0.00211,0.00255,0.00486,0.01993,-0.08793,-0.05571,-0.21676,-0.05474,-0.22512,-0.03419,-0.07127,0.05768,-0.07327,-0.01873,0.04631,-0.0231,-0.10816,-0.01026,-0.02506,0.03295,-0.02603,-0.01122,0.03426,-0.01449,-0.04784,-0.03431,0.00723,0.01728,-0.05649,-0.00372,0.03568,0.19572,-0.03982,-0.01432,-0.06788
2001-09-28,-0.23661,-0.12912,-0.09424,-0.09556,-0.16746,-0.09471,-0.0403,-0.0882,-0.00668,-0.11689,-0.16245,-0.19557,-0.15551,-0.14043,-0.19581,-0.123,-0.18685,-0.13777,-0.09618,-0.1625,-0.1579,-0.13373,-0.17202,-0.1488,-0.08187,-0.00316,-0.20612,-0.11391,-0.16135,-0.04615,-0.21711,-0.18155,-0.31273,-0.06764,-0.07743
2001-10-31,-0.10224,0.08675,-0.06865,-0.03364,0.05502,0.00033,0.02478,0.02005,0.25331,0.05014,0.04398,0.1015,0.03093,0.06632,-0.10186,0.0186,0.08756,0.0319,-0.00198,0.15677,0.06224,0.00311,0.07147,0.01371,-0.12544,0.03497,0.00893,0.04275,0.07616,0.00223,0.10583,-0.04067,0.20988,0.01834,0.01356
2001-11-30,-0.03991,0.07308,0.04935,0.03233,0.09498,0.09057,0.09722,0.01099,0.09977,0.02948,0.08778,0.05947,0.12664,0.10194,-0.03778,0.04784,0.11033,0.01828,0.01089,0.25322,0.03454,0.0439,0.09675,0.04809,0.10623,-0.00944,0.07534,0.06673,0.14637,0.02178,0.13706,0.14472,0.23538,0.01973,0.0754
2001-12-31,0.52917,0.01101,0.01063,0.05281,0.13777,0.01418,0.00333,0.00105,0.08096,0.03172,0.03054,-0.03713,0.05087,0.00132,0.06235,0.05114,0.05164,0.01295,-0.06764,0.07679,0.08065,0.02541,-0.021,0.0479,0.03744,-0.00123,0.10656,-0.00148,0.02792,0.02019,0.21778,-0.02057,0.21007,0.02325,0.00515
2002-01-31,-0.22476,0.00269,0.00353,-0.05402,-0.06923,-0.00822,-0.09417,-0.0532,-0.08453,-0.06364,-0.04668,-0.03796,-0.01773,0.01721,0.22135,-0.13759,-0.04958,-0.03549,-0.07834,0.07523,0.08725,-0.03899,0.04357,-0.03821,0.16813,-0.06505,0.12061,-0.08046,-0.09525,-0.0555,0.0467,0.18937,0.06937,-0.04265,-0.01513
2002-02-28,-0.1362,0.0035,0.02919,-0.01076,0.14233,-0.01156,0.00805,0.02399,-0.04897,0.00852,-0.01319,-0.10137,-0.03936,0.06093,0.01182,-0.09183,-0.12177,-0.0023,0.04133,0.09885,-0.02549,0.00272,-0.02565,0.03774,0.02537,-0.02096,-0.03885,0.0142,0.02132,0.02887,-0.04749,0.08012,-0.20032,-0.00902,-0.0211
2002-03-29,-0.20408,0.02985,0.06822,0.02365,-0.0121,0.0341,0.05526,0.02998,-0.00208,0.05293,0.07929,-0.0206,0.05526,-0.00988,0.12162,0.06394,0.00076,0.0636,0.05346,0.08688,0.10494,0.087,0.03384,0.08368,0.00598,0.05001,0.05045,0.0206,0.03822,0.0615,0.08967,-0.00711,0.09892,0.04086,0.03642
2002-04-30,-0.1258,-0.01302,0.07162,0.04223,-0.01512,-0.00838,0.03882,-0.04036,-0.17462,-0.01668,-0.03257,-0.01457,0.05114,-0.04178,0.18599,0.01625,-0.17504,0.00288,0.05821,-0.00012,-0.01928,-0.00967,0.00157,-0.00078,-0.08465,-0.00156,-0.03104,0.02491,-0.11036,0.02402,-0.02218,-0.012,-0.02722,0.00164,-0.06567
2002-05-31,-0.29569,0.06146,-0.00687,0.00823,-0.07691,0.02025,0.00795,0.02264,-0.06872,-0.00396,-0.01697,0.08465,-0.04897,-0.06432,0.07108,0.04932,0.04958,-0.03158,0.06229,0.00243,-0.0854,-0.00097,0.12119,0.01285,-0.04968,0.00748,-0.02475,0.00444,-0.01465,0.03609,-0.03983,0.128,-0.15408,-0.01867,-0.009
2002-06-28,0.07463,-0.05309,0.01152,-0.02387,-0.185,-0.05843,-0.03419,0.01212,0.01319,-0.03172,-0.03137,0.01539,-0.06048,0.02883,-0.06283,-0.05891,-0.04267,-0.00521,-0.05226,-0.03868,-0.10408,-0.03081,-0.02182,-0.02854,-0.13254,-0.01863,-0.0637,-0.09212,-0.02591,-0.0398,-0.08691,-0.05496,-0.2121,-0.04397,-0.07746
2002-07-31,0.06127,-0.07494,-0.09603,-0.1363,-0.29143,-0.11341,-0.04674,-0.12755,-0.14403,-0.13536,-0.16543,-0.08179,-0.04135,-0.07776,-0.09727,-0.12206,0.03279,-0.10127,-0.06949,-0.02703,-0.07128,-0.17781,-0.07923,-0.10095,-0.03355,-0.12286,-0.02096,-0.11025,-0.14626,-0.12022,-0.06669,-0.05528,0.0305,-0.06883,-0.07294
2002-08-30,0.03763,0.0206,-0.00108,0.00667,0.22759,0.0112,-0.01951,0.03214,0.04091,-0.01587,0.00434,0.00404,-0.05292,0.05887,-0.0341,0.04413,0.00196,0.01398,-0.01073,0.00416,0.02518,0.00892,0.05231,-0.0184,-0.0387,0.00016,-0.00612,0.04276,-0.00533,-0.00134,-0.05015,-0.0371,-0.05774,-0.01642,0.00319
2002-09-30,-0.02948,-0.06001,-0.05942,-0.16601,-0.30285,-0.08223,-0.08528,-0.13479,-0.03993,-0.15336,-0.24351,-0.13664,-0.07515,-0.04957,-0.06491,-0.13904,-0.07977,-0.13784,-0.04748,-0.14185,-0.10999,-0.17815,-0.01481,-0.12886,0.0142,-0.19356,-0.11663,-0.16186,-0.16915,-0.06577,-0.15145,-0.0913,-0.08625,-0.10525,-0.11421
2002-10-31,0.08447,0.052,0.01477,0.08562,0.28374,0.02916,0.00445,0.02741,0.2213,0.12993,0.13981,-0.04057,0.03376,-0.00436,-0.17563,0.12357,0.02602,0.08293,-0.06971,0.05117,0.06501,0.12924,0.06667,0.05014,-0.11539,0.10872,0.09579,0.14576,0.16116,0.03394,0.11,0.0886,0.16027,0.07682,0.08926
2002-11-29,0.04429,0.02219,-0.00243,0.04158,0.00092,0.05722,0.04114,0.0406,0.13223,0.04226,0.05666,0.02659,0.05746,0.10385,0.11894,0.03998,0.13293,0.09307,0.03995,0.12763,0.04727,0.05889,-0.01575,0.0845,-0.03105,0.12843,-0.05328,0.09944,0.1441,0.02501,0.02108,0.03679,0.40928,0.02758,0.05834
2002-12-31,0.1481,-0.019,0.11989,0.0283,0.09199,-0.00968,-0.03778,0.00422,-0.14077,-0.02766,-0.07675,-0.00305,-0.07542,0.0536,0.11283,-0.06731,-0.10692,-0.0214,-0.02555,-0.12638,-0.0445,-0.05379,0.03719,-0.02282,-0.05331,0.00643,-0.02635,-0.04614,-0.10748,-0.02587,-0.06024,-0.00807,-0.28157,-0.02275,-0.06201
2003-01-31,0.08425,0.01795,0.01998,-0.05545,-0.04145,0.02684,0.04783,-0.04388,-0.10009,-0.03344,-0.02703,-0.00839,0.00567,-0.0414,-0.12456,0.02854,-0.00947,-0.01515,-0.0406,-0.0435,-0.05275,-0.06268,0.04217,-0.05676,0.04257,-0.0162,-0.04375,0.00621,-0.01376,-0.03416,0.12143,0.07195,0.0748,-0.07117,-0.02545
2003-02-28,0.11231,-0.01698,0.01455,-0.11447,-0.04073,0.03326,-0.02184,-0.04518,-0.0373,-0.04901,-0.06968,-0.04864,-0.01284,0.01407,0.03826,-0.03698,0.00451,0.03107,0.00565,-0.06308,-0.02328,-0.07386,-0.00723,-0.09887,-0.06432,-0.07857,-0.01035,0.01204,-0.00616,-0.05295,-0.12045,-0.03013,0.0859,-0.02145,-0.01718
2003-03-31,-0.01271,0.02986,0.01598,-0.01102,0.12803,-0.01501,-0.03891,0.07742,0.00533,-0.03717,-0.03784,-0.09991,-0.05721,-0.07463,0.01105,0.04837,0.07568,-0.07888,-0.0497,-0.09722,0.012,-0.03064,0.00992,0.00569,0.02485,0.03132,-0.01496,-0.00819,-0.02478,-0.0092,-0.01473,0.02507,-0.2484,-0.00841,0.00795
2003-04-30,0.1225,0.07886,0.07399,0.17539,0.19957,0.06273,-0.01417,0.12154,0.19343,0.15301,0.22389,0.20529,-0.0084,-0.04612,0.19736,0.10988,0.14756,0.13477,-0.00789,0.142,0.14605,0.11463,0.05184,0.14479,0.06897,0.05428,0.00361,0.13921,0.18327,0.10519,-0.02774,0.01526,0.32512,0.10047,0.08223
2003-05-30,-0.00731,0.03152,0.0398,0.07306,0.02179,0.08389,0.11909,0.06879,0.04862,0.06053,0.05693,0.0583,0.0704,0.07776,0.17172,0.03305,0.11327,0.10464,0.04805,0.06095,0.02064,0.05768,0.08538,0.08551,-0.01803,0.09863,0.08323,0.04616,0.04023,0.06009,0.10422,0.12317,0.08319,0.0581,0.0518
2003-06-30,0.12214,0.03374,0.03165,-0.00815,0.00101,0.02448,0.06162,-0.00427,-0.05507,0.00983,0.04728,0.09553,0.013,0.13946,0.02585,-0.01787,0.09338,-0.0321,0.07347,0.079,0.03616,0.00764,0.05716,-0.00023,0.16412,-0.00896,0.05707,0.03152,0.00666,-0.00133,0.07134,0.10564,-0.01905,0.00675,0.01096
2003-07-31,-0.04897,-0.00337,-0.00853,0.02304,0.05273,0.00253,0.09774,-0.02023,-0.02803,0.0175,0.05922,0.12205,0.06344,0.06125,-0.06096,0.00027,-0.05129,-0.00256,0.04056,0.10808,0.04288,0.0387,-0.03593,0.06312,-0.00363,-0.03239,0.07317,0.00884,0.06396,0.03939,0.1145,0.0261,-0.02383,0.00472,0.01718
2003-08-29,-0.02047,0.02088,-0.00479,-0.01662,0.10001,0.05052,0.06414,0.08821,0.06288,0.00732,-0.01672,0.00373,0.11853,0.12218,0.01805,0.01254,0.01337,-0.03239,0.10523,0.05762,-0.01683,0.01537,0.01447,0.0173,-0.05349,0.0247,0.03384,-0.0166,0.01708,-0.00913,0.08442,0.10257,0.13115,-0.01374,0.01713
2003-09-30,0.12392,0.03406,0.05796,0.06103,0.01803,0.01595,0.00043,0.03766,-0.04042,0.00427,-0.00732,-0.02504,0.05175,0.05585,0.1825,0.0225,-0.00851,0.03833,0.05582,-0.06428,0.01742,-0.01335,0.05199,-0.00924,0.09524,0.09014,0.02879,-0.00385,0.03356,0.04313,0.00578,0.08852,0.15884,0.0333,-0.0129
2003-10-31,0.05242,0.08412,0.0549,0.04785,0.10094,0.06632,0.15044,0.0636,0.10646,0.06836,0.11906,0.04624,0.04161,0.1042,0.02806,0.02936,0.04788,0.04891,0.0457,0.11408,0.02522,0.05942,0.02044,0.12682,0.0682,0.02523,0.05891,0.06398,0.08555,0.02221,0.06861,0.0605,0.14539,0.06666,0.0555
2003-11-28,0.01041,-0.00959,0.0732,0.03522,0.04792,0.02845,0.00988,-0.00468,0.05532,0.05163,0.05318,0.0616,-0.00814,0.02425,-0.01063,0.01536,0.05216,0.07982,-0.03098,-0.00174,0.03709,0.0351,0.06894,0.04431,-0.07311,0.08816,-0.00774,0.04814,0.03472,0.05334,-0.05851,0.01937,-0.06599,0.02584,0.00801
2003-12-31,0.19769,0.08362,0.0794,0.09067,0.17196,0.05271,0.15603,0.06701,-0.02077,0.0903,0.1139,0.12789,0.01844,0.1606,0.11767,0.1016,-0.00936,0.04669,0.06893,0.02797,0.03139,0.09184,0.06057,0.07418,0.11244,0.07612,0.04466,0.12726,0.08174,0.07927,0.02424,0.30961,0.31534,0.0744,0.05024
2004-01-30,0.06353,-0.0015,0.08779,0.04488,-0.0447,0.00958,-0.00644,0.04558,0.12931,0.00746,0.00901,0.05485,0.09742,-0.02504,0.10178,0.03788,0.0765,0.02041,0.01807,0.09321,0.08508,-0.00421,0.03509,0.00775,0.04273,0.02272,0.04992,0.00582,0.03779,0.02612,0.08758,-0.08478,-0.03262,-0.00345,0.01701
2004-02-27,0.02942,0.0428,0.02481,0.04271,0.03678,0.02071,0.06223,0.05811,0.06341,0.02544,-0.0083,0.00628,0.03212,-0.01273,0.0014,-0.00847,0.04067,0.01096,-0.00314,0.03242,0.0555,0.01575,0.01381,0.10275,-0.03708,0.0893,0.01108,0.03822,0.05218,0.0032,0.03948,0.01596,0.09461,0.04251,0.01046
2004-03-31,0.01226,0.01023,0.04487,-0.0541,-0.0094,-0.00624,-0.0843,-0.05132,-0.05741,-0.0356,-0.04738,-0.03288,-0.06386,0.02342,-0.04282,0.01984,-0.01227,-0.03424,0.12947,0.03359,0.04471,-0.05138,0.0125,-0.01118,-0.04026,-0.01957,-0.00466,-0.04232,-0.02091,-0.02493,-0.02561,-0.06886,0.06319,-0.0314,-0.01717
2004-04-30,-0.12422,-0.0601,0.00485,0.00261,-0.15239,-0.08419,-0.13788,-0.01706,-0.22228,-0.01249,-0.00365,0.05095,-0.05189,-0.01667,0.07586,0.0073,0.00743,0.01329,-0.05441,-0.06359,-0.0728,-0.01581,-0.05498,-0.04024,0.10222,-0.02965,-0.02034,-0.0126,-0.01464,0.00567,-0.06714,-0.01601,-0.17592,-0.00898,-0.01648
2004-05-31,-0.0783,0.00432,-0.00369,0.0063,-0.01822,0.02507,0.06218,0.00438,-0.01065,0.01708,3e-05,-0.01372,-0.00748,-0.16217,-0.10894,0.00843,0.00402,-0.00853,-0.03556,-0.06656,0.00187,0.01532,-0.01741,0.0436,-0.02765,-0.02457,-0.02651,-0.00084,0.01308,0.00745,-0.02743,-0.01081,-0.10609,0.01877,0.01169
2004-06-30,0.01512,-0.00477,0.05619,0.02324,0.04821,0.04091,-0.00868,0.05819,0.04153,0.01387,0.02708,-0.02351,-0.00123,0.00154,-0.01284,0.04806,0.05817,0.02511,0.05353,-0.02456,0.0155,0.01856,0.05283,0.03709,0.04587,0.02662,0.01371,0.01171,0.03092,0.00026,-0.0325,0.00589,0.08262,-0.00237,0.0174
2004-07-30,0.03922,0.00102,0.01615,-0.01286,0.08233,-0.00012,0.00351,-0.01893,-0.12418,-0.03104,-0.04913,-0.03024,0.01335,0.06697,0.06584,-0.02978,-0.1127,-0.02441,-0.0593,-0.08327,-0.01711,-0.05025,0.0418,-0.01989,-0.00493,-0.04635,0.0267,-0.02917,-0.04413,-0.03412,-0.08816,-0.02386,0.09916,-0.01074,-0.03526
2004-08-31,0.02055,0.01299,-0.00153,0.04685,0.06114,-0.00116,0.00411,0.0176,0.00924,-0.00169,-0.01876,0.01396,0.06894,-0.0024,-0.02043,0.03129,-0.05258,-0.00979,0.00711,0.09463,0.01265,-0.00903,-0.00179,0.02317,-0.02147,0.00825,0.01287,6e-05,0.01651,-0.01197,0.06557,-0.0152,0.01441,-0.00141,0.00336
2004-09-30,0.19416,0.06143,0.04758,0.0752,0.09466,0.07438,0.06431,0.06226,0.1113,0.0339,0.0528,0.04205,0.01173,0.08078,0.12445,0.04714,-0.01251,0.05694,-0.02622,0.03612,0.05618,0.02143,0.06202,0.11549,0.12608,0.06193,0.04933,0.03945,0.07811,0.02479,0.00085,0.03543,0.07698,0.03045,0.00949
2004-10-29,0.01043,0.05979,0.05654,0.05891,0.00671,0.06201,-0.02449,-0.00895,0.08928,0.0416,0.04062,0.10474,-0.00488,0.03673,0.06099,0.03396,0.02008,0.05793,0.02519,0.0199,0.05412,0.04188,-0.0095,0.02435,0.04076,0.03044,0.00703,0.08369,0.01402,0.01876,-0.00269,-0.00764,0.06583,0.02361,0.01402
2004-11-30,0.03543,0.07911,0.13267,0.06467,0.10338,0.03937,0.1005,0.07638,0.08683,0.05745,0.08821,0.10991,0.08778,0.12183,0.16754,0.08066,0.08758,0.07575,0.04807,0.10694,0.07361,0.06628,0.1023,0.13562,0.00482,0.053,0.02873,0.07682,0.12572,0.07352,0.06386,0.10056,0.01349,0.06063,0.03922
2004-12-31,0.03525,0.04119,0.08008,0.0473,0.09183,0.01671,-0.01782,0.03798,-0.01504,0.04057,0.05384,0.0819,0.02168,0.07084,-0.00551,0.0639,0.0852,0.07838,0.0509,0.02746,0.07969,0.04631,0.03626,0.00731,0.00211,0.03627,0.02913,0.067,0.01842,0.04564,0.06786,0.04131,0.18888,0.03148,0.03341
2005-01-31,-0.00082,0.0073,-0.02337,-0.02032,-0.02674,-0.04033,-0.02178,-0.02705,-0.03213,-0.01671,-0.0411,-0.00012,-0.04153,-0.0176,0.05713,-0.02447,-0.01259,-0.02313,-0.02324,0.06252,0.00144,-0.00437,-0.01832,-0.03067,0.12811,0.00867,0.01728,-0.02926,-0.0479,-0.03093,-0.0305,0.0427,0.08927,-0.00765,-0.0257
2005-02-28,0.24554,0.04813,0.09065,0.05418,0.17396,0.06293,0.07408,0.07732,0.07443,0.04945,0.04058,0.11198,0.03324,0.02733,0.00787,-0.02344,0.02648,0.03166,0.02038,0.09507,0.07801,0.06432,0.06786,0.1168,0.03711,-0.00277,0.007,0.03424,0.06383,0.05655,0.05934,0.08039,0.08285,0.04428,0.01872
2005-03-31,-0.0905,-0.04401,-0.04734,-0.01168,-0.08802,0.01252,-0.05175,-0.00254,-0.03855,-0.0133,-0.02272,-0.11218,-0.03724,-0.03315,-0.01136,-0.07769,-0.00581,-0.00271,-0.02617,-0.05696,-0.0983,-0.03802,-0.08386,-0.03452,-0.07161,-0.03427,-0.00589,-0.03417,-0.03421,-0.02927,-0.05929,-0.11125,-0.15041,-0.03345,-0.01742
2005-04-29,-0.06004,-0.01639,-0.04489,-0.03418,-0.05228,-0.05518,-0.0046,-0.03483,-0.00869,-0.04546,-0.0575,-0.01324,0.03826,-0.05329,-0.04636,-0.02844,0.00148,-0.04953,-0.02578,-0.04867,-0.023,-0.05978,0.01282,-0.05411,-0.03499,-0.03534,-0.00233,-0.03377,-0.04325,-0.01012,-0.01342,-0.04015,-0.10161,-0.01235,-0.01925
2005-05-31,0.13186,-0.00316,0.03075,-0.03609,0.06819,0.0205,-0.00274,0.02779,0.04229,0.00916,0.01365,-0.00366,-0.00946,0.08578,0.06916,0.0233,0.05453,-0.02217,-0.00928,0.04889,0.07777,0.00106,-0.0393,0.01786,0.02747,-0.05581,-0.00017,-0.00092,0.0267,-0.00222,0.04058,-0.01278,0.08431,-0.01266,0.03087
2005-06-30,0.02857,0.05114,0.06428,0.0018,0.038,0.05883,0.04107,0.01701,0.01039,0.00687,0.00878,0.01434,0.03445,0.08107,0.01576,0.02935,-0.07966,-0.00229,-0.00133,0.0029,0.05633,0.04645,0.04779,0.0831,-0.02967,-0.02609,0.01917,0.01679,-0.00998,-0.00688,0.02291,-0.00291,0.07353,0.01281,0.00095
2005-07-29,0.15469,0.02358,0.03862,0.04305,0.03311,0.05429,0.07251,0.03108,-0.0009,0.05684,0.06969,0.06788,0.05724,0.05402,0.06256,0.03207,0.0601,0.04227,0.00993,0.12298,0.09272,0.02044,0.02214,0.06469,0.00931,0.01223,0.07645,0.04002,0.05616,0.05398,0.0002,0.01611,0.11192,0.0124,0.03639
2005-08-31,0.12199,0.00253,0.06601,0.00801,0.10942,0.0577,0.00273,0.04971,0.00384,0.00277,0.00316,0.00064,-0.01203,0.0013,-0.15766,-0.01594,0.01356,0.00551,0.06947,-0.03227,-0.01339,-0.01199,-0.00635,0.06988,-0.02838,0.03574,-0.05181,-0.00164,0.00646,0.00832,-0.06921,0.04301,0.02994,0.02312,-0.01133
2005-09-30,0.15291,0.06799,0.01368,0.0132,0.18822,0.05858,0.05168,0.00721,0.05674,0.02522,0.02256,0.01789,0.02655,0.09585,0.028,-0.00162,0.04531,0.01906,0.09862,0.12148,0.12969,0.01248,0.02018,0.01347,0.01064,0.00861,0.00936,0.06147,0.04328,0.03332,0.00607,0.03824,0.08241,0.01618,0.00739
2005-10-31,-0.14173,-0.06247,-0.04027,-0.02504,-0.06328,-0.07263,-0.09867,-0.02208,-0.04124,-0.04298,-0.03089,-0.02949,-0.06703,-0.10257,-0.02868,-0.04744,0.03048,-0.07056,-0.01214,-0.05946,-0.02318,-0.02156,-0.03424,-0.07628,0.03534,-0.03641,-0.03952,-0.03749,-0.05612,0.0148,-0.06921,-0.06978,-0.05422,-0.03112,-0.01746
2005-11-30,-0.00269,0.03155,0.03505,0.02344,0.08715,0.05232,0.07013,0.02208,0.0145,0.01486,0.03517,0.02471,0.02435,0.09864,0.06027,0.03089,0.05915,0.0206,0.04259,0.1182,0.08284,0.05056,-0.00508,-0.00217,0.10629,0.01738,0.04101,-0.01059,0.01571,0.03481,0.08962,-0.00915,0.19542,-7e-05,0.0378
2005-12-30,0.00837,0.02075,0.03765,0.0439,-0.01248,0.04267,0.03209,0.06554,0.05977,0.03425,0.04113,0.05812,0.00817,0.09484,0.08888,0.06402,0.04133,0.04568,0.08539,0.09614,0.04115,0.05004,-0.00956,0.03476,0.01104,0.0691,0.03858,0.01652,0.06876,0.02164,0.07166,0.09285,0.03222,0.02814,-0.00076
2006-01-31,0.24374,0.0712,0.11475,0.07048,0.24257,0.08724,0.14069,0.02428,0.04861,0.08102,0.0825,0.10843,0.05441,0.07529,0.12344,0.06509,-0.00508,0.05211,0.05039,0.08012,0.08314,0.04943,-0.02007,0.10536,0.04748,0.04099,0.05599,0.06091,0.05621,0.06046,0.03065,0.12983,0.14317,0.05918,0.02628
2006-02-28,-0.04639,-0.02076,-0.01598,0.01254,0.0183,-0.01922,0.0315,0.00362,0.0347,-0.01097,0.00504,0.05472,0.00161,0.0248,0.00959,0.03062,-0.02581,0.009,-0.00869,-0.03223,-0.01462,0.02008,-0.03916,0.00668,0.0002,0.06785,0.02677,0.03612,-0.00408,-0.01327,-0.00554,-0.03331,0.06319,-0.00995,-0.00119
2006-03-31,0.07613,0.00083,0.03363,0.0192,-0.05016,0.01374,0.03195,0.0532,0.08178,0.05893,0.04403,-0.01753,0.00988,0.09928,0.10687,0.04143,-0.00701,0.0242,0.02028,-0.00534,0.00164,0.04114,-0.00519,0.10827,0.05477,0.09077,0.02343,0.01961,0.08444,0.02014,0.00123,-0.02996,-0.12596,0.02103,0.01145
2006-04-28,0.19808,0.09148,0.04539,0.05161,0.08758,0.04817,0.04762,0.05989,0.06015,0.03397,0.04502,0.03533,0.05293,0.03475,0.13979,0.0304,0.03717,0.03384,0.02881,0.06786,0.05105,0.02944,0.06398,0.08362,0.00045,0.0226,0.05917,0.04339,0.02879,0.05551,0.10026,0.08159,0.04823,0.0575,0.01196
2006-05-31,-0.1811,-0.05749,-0.06854,-0.04259,-0.1631,-0.02796,-0.06074,-0.04416,-0.05906,-0.03229,-0.05406,-0.07601,-0.06608,-0.14375,-0.14218,-0.0182,-0.06737,-0.01419,-0.0624,-0.07677,-0.11475,-0.04752,-0.07974,-0.06644,-0.00025,-0.05171,-0.08794,-0.03005,-0.06856,-0.03326,-0.06706,-0.0918,-0.28797,-0.02318,-0.03168
2006-06-30,0.06382,0.00191,-0.00546,-0.01757,0.06117,-0.01781,0.01874,-0.01072,-0.02776,0.00615,-0.01169,-0.00455,0.00192,0.01694,-0.00912,-0.01869,-0.09428,-0.00605,-0.01145,-0.01686,0.02379,-0.00123,-0.06491,-0.0385,-0.0683,0.01049,0.0241,0.01268,0.00326,-0.00174,-0.02417,-0.04065,-0.07217,0.00724,-0.00014
2006-07-31,-0.00838,0.01206,0.00152,0.02745,0.00936,0.00187,0.02635,-0.00387,-0.00988,0.00566,-0.00364,0.01067,0.01719,-0.00145,0.05068,-0.00577,0.01491,0.00456,-0.00557,-0.00277,0.0662,0.02453,0.00336,0.02965,0.14656,0.01378,0.00154,0.02113,-0.01625,0.03082,-0.0569,0.0347,0.08045,0.02214,0.00232
2006-08-31,-0.04356,0.02337,0.00995,0.04334,-0.00666,0.03851,0.02166,0.06469,0.04788,0.03293,0.03632,0.03307,0.03327,0.09259,0.05893,0.08035,0.03998,0.04135,0.01488,0.02478,0.03505,0.0403,0.03454,-0.02012,-0.01558,0.03019,0.02208,0.03166,0.03809,0.02677,0.02059,0.01033,0.0614,0.0172,0.0217
2006-09-29,-0.01648,-0.01821,0.02086,0.03367,-0.01962,-0.03166,0.02864,0.02426,-0.02457,0.00862,0.01506,0.00629,0.00482,0.07784,0.05191,0.00837,0.00774,-0.00146,-0.0205,0.03081,0.0481,0.03119,0.02461,-0.07086,0.11788,0.02612,0.03061,0.05338,0.04656,0.01408,0.04083,0.00471,-0.0462,-0.00637,0.02424
2006-10-31,0.0935,0.08132,0.05429,0.02878,0.0835,0.04707,0.06827,0.04389,0.03811,0.02687,0.05009,0.06459,0.01721,0.06598,0.03333,0.04107,0.02834,0.03656,0.01737,-0.00422,0.06792,0.0039,0.07626,0.08568,0.0663,0.02536,0.08209,0.07241,0.06363,0.02674,0.00842,0.07812,0.15025,0.04916,0.03315
